lemma,count
fate,94255
responsibility,94215
usual,94133
nah,94079
secure,94069
dave,94037
lonely,94034
circle,94006
mister,93965
path,93957
advance,93763
abandon,93745
kinda,93561
friday,93544
direct,93534
chain,93448
property,93278
jealous,93234
medicine,93221
surgery,93099
jerk,93028
chip,92726
wound,92650
weather,92546
nail,92512
desert,92497
birth,92380
speech,92284
witch,92254
japanese,92240
engage,91816
tank,91815
thousands,91805
nonsense,91756
applause,91710
grandpa,91517
lake,91345
desire,91292
barely,91227
grave,91183
wet,91179
naked,91044
button,90898
silence,90882
british,90863
streets,90854
betray,90787
forest,90728
location,90672
neighbor,90600
amount,90381
member,90305
winter,90239
example,90206
whenever,89967
grade,89880
shift,89872
tiny,89870
joy,89775
arrange,89761
france,89686
audience,89604
chest,89446
tour,89203
jason,89044
sooner,89012
slave,88990
bright,88976
cheese,88938
social,88919
liar,88907
simon,88565
thoughts,88555
loss,88495
surely,88486
claire,88429
theory,88169
recently,88162
spare,88109
society,88097
handsome,88089
saturday,88076
personally,88009
harder,88008
permission,87673
complicate,87483
students,87443
wipe,87426
matt,87357
argue,87323
genius,87314
likely,87221
rough,87208
tower,86984
ears,86885
gentleman,86882
santa,86796
fry,86760
larry,86693
arthur,86675
tail,86557
stomach,86479
boom,86262
narrator,86244
wrap,86145
zero,86058
flat,85940
secretary,85939
sentence,85888
perform,85857
disgust,85794
silver,85748
familiar,85488
chuck,85374
slowly,85347
funeral,85326
disappoint,85214
airport,85057
legal,84971
downstairs,84948
attorney,84938
connection,84917
ill,84752
ignore,84717
secrets,84657
woods,84648
ancient,84644
ted,84491
traffic,84467
dean,84376
rome,84283
jeff,84256
memories,84202
victims,84132
humans,84103
cancer,84070
insist,84070
foreign,84007
alan,83973
y',83923
bike,83916
develop,83850
telephone,83793
carl,83776
ocean,83678
bat,83614
capture,83604
lisa,83508
launch,83301
screech,83245
journey,83195
crush,83161
dna,83074
mask,82954
annie,82857
cancel,82655
football,82620
frighten,82620
c,82606
boot,82452
easily,82228
members,82192
gods,82130
inform,82084
community,82081
clark,82034
snake,82024
cock,81867
nights,81839
higher,81834
cow,81788
revenge,81728
swing,81722
louis,81701
iron,81691
torture,81684
object,81665
reality,81607
threat,81595
bedroom,81569
carter,81497
gut,81403
sue,81375
emily,81344
grandfather,81162
jacket,81083
holiday,81083
toy,81077
uniform,80975
exhale,80929
license,80798
scare,80771
rap,80688
phil,80644
identify,80627
scoff,80570
struggle,80569
alice,80479
washington,80361
insurance,80341
site,80314
professional,80217
basically,80166
mirror,80165
guarantee,80117
assistant,80094
goodness,80088
panic,79988
describe,79897
edge,79638
bread,79618
obvious,79612
shots,79528
lesson,79421
lucy,79396
sudden,79194
defeat,79165
duck,79018
fortune,78950
priest,78916
fashion,78722
firm,78691
link,78658
royal,78363
mercy,78333
luke,78300
thief,78296
awake,78294
proper,78242
metal,78228
screen,78187
murderer,78184
yellow,78170
happiness,78096
disturb,78094
engineer,78053
player,77880
sink,77826
assure,77820
knowledge,77744
smith,77671
represent,77623
fund,77454
joey,77439
gain,77398
gosh,77381
cast,77350
range,77279
cheap,77157
event,77107
mood,77072
investigate,77068
century,76996
bowl,76903
expensive,76895
statement,76831
flash,76752
giant,76690
success,76611
yourselves,76602
accuse,76584
families,76565
section,76346
enemies,76210
rate,76185
w,76117
cloud,76116
treasure,76073
heal,76023
tall,75951
positive,75861
sexy,75803
stock,75799
rope,75669
maria,75654
exchange,75625
clue,75457
trigger,75394
odd,75383
regular,75358
toilet,75302
impress,75266
protection,75250
drown,75214
senator,75171
official,75067
tax,75052
eventually,74970
nerve,74930
scary,74861
zone,74778
romantic,74746
sneak,74722
confess,74715
hoo,74677
italian,74668
per,74492
lover,74476
strip,74443
pity,74426
cos,74381
china,74368
kyle,74308
madame,74295
punish,74288
operate,74278
wise,74260
ear,74220
snap,74213
stink,74190
vacation,74185
intelligence,74185
sail,74128
x,74112
honour,74109
kelly,74107
stab,74083
i'll,74061
neighborhood,73890
below,73860
scratch,73772
jones,73694
bind,73690
owner,73673
l'm,73654
wherever,73631
clever,73627
moan,73447
penny,73443
row,73392
advantage,73335
dawn,73281
chocolate,73208
interrupt,73173
governor,73035
rick,73033
border,72807
vehicle,72793
alert,72775
prime,72744
merry,72728
barry,72667
pour,72618
victory,72533
miracle,72530
nation,72459
hug,72455
